Domain,Subdomain,Keyword,wikipedia_link,secondary_wiki_link,tertiary_wiki_link,language_count,as,as_wiki_link,bn,bn_wiki_link,gu,gu_wiki_link,hi,hi_wiki_link,kn,kn_wiki_link,ml,ml_wiki_link,mr,mr_wiki_link,or,or_wiki_link,ta,ta_wiki_link,te,te_wiki_link
Culture,Mythology & Epics,Ramayana,https://en.wikipedia.org/wiki/Ramayana,,,10,as,https://as.wikipedia.org/wiki/%E0%A7%B0%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%A3,bn,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%A3,gu,https://gu.wikipedia.org/wiki/%E0%AA%B0%E0%AA%BE%E0%AA%AE%E0%AA%BE%E0%AA%AF%E0%AA%A3,hi,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%AF%E0%A4%A3,kn,https://kn.wikipedia.org/wiki/%E0%B2%B0%E0%B2%BE%E0%B2%AE%E0%B2%BE%E0%B2%AF%E0%B2%A3,ml,https://ml.wikipedia.org/wiki/%E0%B4%B0%E0%B4%BE%E0%B4%AE%E0%B4%BE%E0%B4%AF%E0%B4%A3%E0%B4%82,mr,https://mr.wikipedia.org/wiki/%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%AF%E0%A4%A3,or,https://or.wikipedia.org/wiki/%E0%AC%B0%E0%AC%BE%E0%AC%AE%E0%AC%BE%E0%AD%9F%E0%AC%A3,ta,https://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%B0%E0%AE%BE%E0%AE%AE%E0%AE%BE%E0%AE%AF%E0%AE%A3%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%B0%E0%B0%BE%E0%B0%AE%E0%B0%BE%E0%B0%AF%E0%B0%A3%E0%B0%82
Culture,Mythology & Epics,Mahabharata,https://en.wikipedia.org/wiki/Mahabharata,,,10,as,https://as.wikipedia.org/wiki/%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%AD%E0%A6%BE%E0%A7%B0%E0%A6%A4,bn,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4,gu,https://gu.wikipedia.org/wiki/%E0%AA%AE%E0%AA%B9%E0%AA%BE%E0%AA%AD%E0%AA%BE%E0%AA%B0%E0%AA%A4,hi,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4,kn,https://kn.wikipedia.org/wiki/%E0%B2%AE%E0%B2%B9%E0%B2%BE%E0%B2%AD%E0%B2%BE%E0%B2%B0%E0%B2%A4,ml,https://ml.wikipedia.org/wiki/%E0%B4%AE%E0%B4%B9%E0%B4%BE%E0%B4%AD%E0%B4%BE%E0%B4%B0%E0%B4%A4%E0%B4%82,mr,https://mr.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4,or,https://or.wikipedia.org/wiki/%E0%AC%AE%E0%AC%B9%E0%AC%BE%E0%AC%AD%E0%AC%BE%E0%AC%B0%E0%AC%A4,ta,https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%95%E0%AE%BE%E0%AE%AA%E0%AE%BE%E0%AE%B0%E0%AE%A4%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%AE%E0%B0%B9%E0%B0%BE%E0%B0%AD%E0%B0%BE%E0%B0%B0%E0%B0%A4%E0%B0%82
Culture,Mythology & Epics,Vedas,https://en.wikipedia.org/wiki/Vedas,,,10,as,https://as.wikipedia.org/wiki/%E0%A6%AC%E0%A7%87%E0%A6%A6,bn,https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A7%87%E0%A6%A6,gu,https://gu.wikipedia.org/wiki/%E0%AA%B5%E0%AB%87%E0%AA%A6,hi,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A5%87%E0%A4%A6,kn,https://kn.wikipedia.org/wiki/%E0%B2%B5%E0%B3%87%E0%B2%A6,ml,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B5%87%E0%B4%A6%E0%B4%82,mr,https://mr.wikipedia.org/wiki/%E0%A4%B5%E0%A5%87%E0%A4%A6,or,https://or.wikipedia.org/wiki/%E0%AC%AC%E0%AD%87%E0%AC%A6,ta,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AF%87%E0%AE%A4%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%9A%E0%B0%A4%E0%B1%81%E0%B0%B0%E0%B1%8D%E0%B0%B5%E0%B1%87%E0%B0%A6%E0%B0%BE%E0%B0%B2%E0%B1%81
Culture,Mythology & Epics,Upanishads,https://en.wikipedia.org/wiki/Upanishads,,,10,as,https://as.wikipedia.org/wiki/%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A6%BF%E0%A6%B7%E0%A6%A6%E0%A7%8D%E2%80%8C,bn,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%AA%E0%A6%A8%E0%A6%BF%E0%A6%B7%E0%A6%A6%E0%A7%8D%E2%80%8C,gu,https://gu.wikipedia.org/wiki/%E0%AA%89%E0%AA%AA%E0%AA%A8%E0%AA%BF%E0%AA%B7%E0%AA%A6,hi,https://hi.wikipedia.org/wiki/%E0%A4%89%E0%A4%AA%E0%A4%A8%E0%A4%BF%E0%A4%B7%E0%A4%A6%E0%A5%8D,kn,https://kn.wikipedia.org/wiki/%E0%B2%89%E0%B2%AA%E0%B2%A8%E0%B2%BF%E0%B2%B7%E0%B2%A4%E0%B3%8D,ml,https://ml.wikipedia.org/wiki/%E0%B4%89%E0%B4%AA%E0%B4%A8%E0%B4%BF%E0%B4%B7%E0%B4%A4%E0%B5%8D%E0%B4%A4%E0%B5%8D,mr,https://mr.wikipedia.org/wiki/%E0%A4%89%E0%A4%AA%E0%A4%A8%E0%A4%BF%E0%A4%B7%E0%A4%A6,or,https://or.wikipedia.org/wiki/%E0%AC%89%E0%AC%AA%E0%AC%A8%E0%AC%BF%E0%AC%B7%E0%AC%A6%E0%AD%8D,ta,https://ta.wikipedia.org/wiki/%E0%AE%89%E0%AE%AA%E0%AE%A8%E0%AE%BF%E0%AE%9F%E0%AE%A4%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%89%E0%B0%AA%E0%B0%A8%E0%B0%BF%E0%B0%B7%E0%B0%A4%E0%B1%8D%E0%B0%A4%E0%B1%81
Culture,Mythology & Epics,Puranas,https://en.wikipedia.org/wiki/Puranas,,,10,as,https://as.wikipedia.org/wiki/%E0%A6%AA%E0%A7%81%E0%A7%B0%E0%A6%BE%E0%A6%A3,bn,https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%BE%E0%A6%A3_(%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC_%E0%A6%B6%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0),gu,https://gu.wikipedia.org/wiki/%E0%AA%AA%E0%AB%81%E0%AA%B0%E0%AA%BE%E0%AA%A3,hi,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%A3,kn,https://kn.wikipedia.org/wiki/%E0%B2%AA%E0%B3%81%E0%B2%B0%E0%B2%BE%E0%B2%A3%E0%B2%97%E0%B2%B3%E0%B3%81,ml,https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B5%81%E0%B4%B0%E0%B4%BE%E0%B4%A3%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B5%BE,mr,https://mr.wikipedia.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%A3%E0%A5%87,or,https://or.wikipedia.org/wiki/%E0%AC%AA%E0%AD%81%E0%AC%B0%E0%AC%BE%E0%AC%A3,ta,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AF%81%E0%AE%B0%E0%AE%BE%E0%AE%A3%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%AA%E0%B1%81%E0%B0%B0%E0%B0%BE%E0%B0%A3%E0%B0%BE%E0%B0%B2%E0%B1%81
Culture,Mythology & Epics,Bhagavad Gita,https://en.wikipedia.org/wiki/Bhagavad_Gita,,,10,as,https://as.wikipedia.org/wiki/%E0%A6%B6%E0%A7%8D%E0%A7%B0%E0%A7%80%E0%A6%AE%E0%A6%A6%E0%A7%8D%E0%A6%AD%E0%A6%97%E0%A7%B1%E0%A6%A4%E0%A6%97%E0%A7%80%E0%A6%A4%E0%A6%BE,bn,https://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%AE%E0%A6%A6%E0%A7%8D%E0%A6%AD%E0%A6%BE%E0%A6%97%E0%A6%AC%E0%A6%A6%E0%A7%8D%E0%A6%97%E0%A7%80%E0%A6%A4%E0%A6%BE,gu,https://gu.wikipedia.org/wiki/%E0%AA%B6%E0%AB%8D%E0%AA%B0%E0%AB%80%E0%AA%AE%E0%AA%A6%E0%AB%8D_%E0%AA%AD%E0%AA%97%E0%AA%B5%E0%AA%A6%E0%AB%8D_%E0%AA%97%E0%AB%80%E0%AA%A4%E0%AA%BE,hi,https://hi.wikipedia.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AE%E0%A4%A6%E0%A5%8D%E0%A4%AD%E0%A4%97%E0%A4%B5%E0%A4%A6%E0%A5%8D%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,kn,https://kn.wikipedia.org/wiki/%E0%B2%AD%E0%B2%97%E0%B2%B5%E0%B2%A6%E0%B3%8D%E0%B2%97%E0%B3%80%E0%B2%A4%E0%B3%86,ml,https://ml.wikipedia.org/wiki/%E0%B4%AD%E0%B4%97%E0%B4%B5%E0%B4%A6%E0%B5%8D%E0%B4%97%E0%B5%80%E0%B4%A4,mr,https://mr.wikipedia.org/wiki/%E0%A4%AD%E0%A4%97%E0%A4%B5%E0%A4%A6%E0%A5%8D%E2%80%8C%E0%A4%97%E0%A5%80%E0%A4%A4%E0%A4%BE,or,https://or.wikipedia.org/wiki/%E0%AC%B6%E0%AD%8D%E0%AC%B0%E0%AD%80%E0%AC%AE%E0%AC%A6%E0%AD%8D%E0%AC%AD%E0%AC%97%E0%AC%AC%E0%AC%A4%E0%AD%8D%E0%AC%97%E0%AD%80%E0%AC%A4%E0%AC%BE,ta,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%95%E0%AE%B5%E0%AE%A4%E0%AF%8D_%E0%AE%95%E0%AF%80%E0%AE%A4%E0%AF%88,te,https://te.wikipedia.org/wiki/%E0%B0%AD%E0%B0%97%E0%B0%B5%E0%B0%A6%E0%B1%8D%E0%B0%97%E0%B1%80%E0%B0%A4
Culture,Mythology & Epics,Vishnu Purana,https://en.wikipedia.org/wiki/Vishnu_Purana,,,10,as,https://as.wikipedia.org/wiki/%E0%A6%AC%E0%A6%BF%E0%A6%B7%E0%A7%8D%E0%A6%A3%E0%A7%81_%E0%A6%AA%E0%A7%81%E0%A7%B0%E0%A6%BE%E0%A6%A3,bn,https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A6%BF%E0%A6%B7%E0%A7%8D%E0%A6%A3%E0%A7%81%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%BE%E0%A6%A3,gu,https://gu.wikipedia.org/wiki/%E0%AA%B5%E0%AA%BF%E0%AA%B7%E0%AB%8D%E0%AA%A3%E0%AB%81_%E0%AA%AA%E0%AB%81%E0%AA%B0%E0%AA%BE%E0%AA%A3,hi,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A5%81_%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%A3,kn,https://kn.wikipedia.org/wiki/%E0%B2%B5%E0%B2%BF%E0%B2%B7%E0%B3%8D%E0%B2%A3%E0%B3%81_%E0%B2%AA%E0%B3%81%E0%B2%B0%E0%B2%BE%E0%B2%A3,ml,https://ml.wikipedia.org/wiki/%E0%B4%B5%E0%B4%BF%E0%B4%B7%E0%B5%8D%E0%B4%A3%E0%B5%81_%E0%B4%AA%E0%B5%81%E0%B4%B0%E0%B4%BE%E0%B4%A3%E0%B4%82,mr,https://mr.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%A3%E0%A5%81_%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%A3,or,https://or.wikipedia.org/wiki/%E0%AC%AC%E0%AC%BF%E0%AC%B7%E0%AD%8D%E0%AC%A3%E0%AD%81_%E0%AC%AA%E0%AD%81%E0%AC%B0%E0%AC%BE%E0%AC%A3,ta,https://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BF%E0%AE%B7%E0%AF%8D%E0%AE%A3%E0%AF%81_%E0%AE%AA%E0%AF%81%E0%AE%B0%E0%AE%BE%E0%AE%A3%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%B5%E0%B0%BF%E0%B0%B7%E0%B1%8D%E0%B0%A3%E0%B1%81_%E0%B0%AA%E0%B1%81%E0%B0%B0%E0%B0%BE%E0%B0%A3%E0%B0%82
Culture,Mythology & Epics,Shiva Purana,https://en.wikipedia.org/wiki/Shiva_Purana,,,9,as,https://as.wikipedia.org/wiki/%E0%A6%B6%E0%A6%BF%E0%A7%B1_%E0%A6%AA%E0%A7%81%E0%A7%B0%E0%A6%BE%E0%A6%A3,bn,https://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A6%BF%E0%A6%AC_%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%BE%E0%A6%A3,gu,https://gu.wikipedia.org/wiki/%E0%AA%B6%E0%AA%BF%E0%AA%B5_%E0%AA%AA%E0%AB%81%E0%AA%B0%E0%AA%BE%E0%AA%A3,hi,https://hi.wikipedia.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5_%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%A3,kn,https://kn.wikipedia.org/wiki/%E0%B2%B6%E0%B2%BF%E0%B2%B5_%E0%B2%AA%E0%B3%81%E0%B2%B0%E0%B2%BE%E0%B2%A3,ml,https://ml.wikipedia.org/wiki/%E0%B4%B6%E0%B4%BF%E0%B4%B5%E0%B4%AA%E0%B5%81%E0%B4%B0%E0%B4%BE%E0%B4%A3%E0%B4%82,mr,https://mr.wikipedia.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%B5_%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%A3,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BF%E0%AE%B5%E0%AE%AE%E0%AE%95%E0%AE%BE%E0%AE%AA%E0%AF%81%E0%AE%B0%E0%AE%BE%E0%AE%A3%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%B6%E0%B0%BF%E0%B0%B5_%E0%B0%AA%E0%B1%81%E0%B0%B0%E0%B0%BE%E0%B0%A3%E0%B0%82
Culture,Mythology & Epics,Devi Mahatmya,https://en.wikipedia.org/wiki/Devi_Mahatmya,,,6,as,https://as.wikipedia.org/wiki/%E0%A6%A6%E0%A7%87%E0%A7%B1%E0%A7%80%E0%A6%AE%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%AE%E0%A7%8D,bn,https://bn.wikipedia.org/wiki/%E0%A6%A6%E0%A7%87%E0%A6%AC%E0%A7%80%E0%A6%AE%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%AE%E0%A7%8D,gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A5%80%E0%A4%AE%E0%A4%BE%E0%A4%B9%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%AE%E0%A5%8D%E0%A4%AF,kn,,ml,https://ml.wikipedia.org/wiki/%E0%B4%A6%E0%B5%87%E0%B4%B5%E0%B5%80%E0%B4%AE%E0%B4%BE%E0%B4%B9%E0%B4%BE%E0%B4%A4%E0%B5%8D%E0%B4%AE%E0%B5%8D%E0%B4%AF%E0%B4%82,mr,https://mr.wikipedia.org/wiki/%E0%A4%A6%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%BE_%E0%A4%B8%E0%A4%AA%E0%A5%8D%E0%A4%A4%E0%A4%B6%E0%A4%A4%E0%A5%80,or,,ta,https://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AF%87%E0%AE%B5%E0%AE%BF_%E0%AE%AE%E0%AE%95%E0%AE%BE%E0%AE%A4%E0%AF%8D%E0%AE%AE%E0%AE%BF%E0%AE%AF%E0%AE%AE%E0%AF%8D,te,
Culture,Mythology & Epics,Itihasa,https://en.wikipedia.org/wiki/Itihasa-Purana,,,2,as,,bn,https://bn.wikipedia.org/wiki/%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8_(%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC_%E0%A6%A7%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A7%8D%E0%A6%A5),gu,,hi,https://hi.wikipedia.org/wiki/%E0%A4%87%E0%A4%A4%E0%A4%BF%E0%A4%B9%E0%A4%BE%E0%A4%B8_(%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%A8%E0%A5%8D%E0%A4%A5),kn,,ml,,mr,,or,,ta,,te,
Culture,Classical Dance,Bharatanatyam,https://en.wikipedia.org/wiki/Bharatanatyam,,,10,as,https://as.wikipedia.org/wiki/%E0%A6%AD%E0%A6%BE%E0%A7%B0%E0%A6%A4%E0%A6%A8%E0%A6%BE%E0%A6%9F%E0%A7%8D%E0%A6%AF%E0%A6%AE,bn,https://bn.wikipedia.org/wiki/%E0%A6%AD%E0%A6%B0%E0%A6%A4%E0%A6%A8%E0%A6%BE%E0%A6%9F%E0%A7%8D%E0%A6%AF%E0%A6%AE,gu,https://gu.wikipedia.org/wiki/%E0%AA%AD%E0%AA%B0%E0%AA%A4%E0%AA%A8%E0%AA%BE%E0%AA%9F%E0%AB%8D%E0%AA%AF%E0%AA%AE,hi,https://hi.wikipedia.org/wiki/%E0%A4%AD%E0%A4%B0%E0%A4%A4%E0%A4%A8%E0%A4%BE%E0%A4%9F%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A5%8D,kn,https://kn.wikipedia.org/wiki/%E0%B2%AD%E0%B2%B0%E0%B2%A4%E0%B2%A8%E0%B2%BE%E0%B2%9F%E0%B3%8D%E0%B2%AF,ml,https://ml.wikipedia.org/wiki/%E0%B4%AD%E0%B4%B0%E0%B4%A4%E0%B4%A8%E0%B4%BE%E0%B4%9F%E0%B5%8D%E0%B4%AF%E0%B4%82,mr,https://mr.wikipedia.org/wiki/%E0%A4%AD%E0%A4%B0%E0%A4%A4%E0%A4%A8%E0%A4%BE%E0%A4%9F%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A5%8D,or,https://or.wikipedia.org/wiki/%E0%AC%AD%E0%AC%B0%E0%AC%A4%E0%AC%A8%E0%AC%BE%E0%AC%9F%E0%AD%8D%E0%AD%9F%E0%AC%AE,ta,https://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%B0%E0%AE%A4%E0%AE%A8%E0%AE%BE%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%AE%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%AD%E0%B0%B0%E0%B0%A4%E0%B0%A8%E0%B0%BE%E0%B0%9F%E0%B1%8D%E0%B0%AF%E0%B0%82
Culture,Classical Dance,Kathak,https://en.wikipedia.org/wiki/Kathak,,,10,as,https://as.wikipedia.org/wiki/%E0%A6%95%E0%A6%A5%E0%A6%95,bn,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A6%A4%E0%A7%8D%E0%A6%A5%E0%A6%95,gu,https://gu.wikipedia.org/wiki/%E0%AA%95%E0%AA%A5%E0%AA%95,hi,https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%A5%E0%A4%95,kn,https://kn.wikipedia.org/wiki/%E0%B2%95%E0%B2%A5%E0%B2%95%E0%B3%8D,ml,https://ml.wikipedia.org/wiki/%E0%B4%95%E0%B4%A5%E0%B4%95%E0%B5%8D,mr,https://mr.wikipedia.org/wiki/%E0%A4%95%E0%A4%A5%E0%A4%95,or,https://or.wikipedia.org/wiki/%E0%AC%95%E0%AC%A5%E0%AC%95_%E0%AC%A8%E0%AD%83%E0%AC%A4%E0%AD%8D%E0%AD%9F,ta,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%A4%E0%AE%95%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%95%E0%B0%A5%E0%B0%95%E0%B1%8D
Culture,Classical Dance,Kathakali,https://en.wikipedia.org/wiki/Kathakali,,,10,as,https://as.wikipedia.org/wiki/%E0%A6%95%E0%A6%A5%E0%A6%BE%E0%A6%95%E0%A6%B2%E0%A6%BF,bn,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A6%A5%E0%A6%BE%E0%A6%95%E0%A6%B2%E0%A6%BF,gu,https://gu.wikipedia.org/wiki/%E0%AA%95%E0%AA%A5%E0%AA%95%E0%AA%B2%E0%AB%80,hi,https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%A5%E0%A4%95%E0%A4%B2%E0%A5%80,kn,https://kn.wikipedia.org/wiki/%E0%B2%95%E0%B2%A5%E0%B2%95%E0%B3%8D%E0%B2%95%E0%B2%B3%E0%B2%BF,ml,https://ml.wikipedia.org/wiki/%E0%B4%95%E0%B4%A5%E0%B4%95%E0%B4%B3%E0%B4%BF,mr,https://mr.wikipedia.org/wiki/%E0%A4%95%E0%A4%A5%E0%A4%95%E0%A4%B2%E0%A5%80,or,https://or.wikipedia.org/wiki/%E0%AC%95%E0%AC%A5%E0%AC%95%E0%AC%B3%E0%AD%80,ta,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%A4%E0%AE%95%E0%AE%B3%E0%AE%BF,te,https://te.wikipedia.org/wiki/%E0%B0%95%E0%B0%A5%E0%B0%BE%E0%B0%95%E0%B0%B3%E0%B0%BF
Culture,Classical Dance,Kuchipudi,https://en.wikipedia.org/wiki/Kuchipudi,,,10,as,https://as.wikipedia.org/wiki/%E0%A6%95%E0%A7%81%E0%A6%9A%E0%A6%BF%E0%A6%AA%E0%A7%81%E0%A6%A1%E0%A6%BC%E0%A6%BF,bn,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A7%81%E0%A6%9A%E0%A6%BF%E0%A6%AA%E0%A7%81%E0%A6%A1%E0%A6%BC%E0%A6%BF,gu,https://gu.wikipedia.org/wiki/%E0%AA%95%E0%AB%82%E0%AA%9A%E0%AA%BF%E0%AA%AA%E0%AB%82%E0%AA%A1%E0%AA%BF_%E0%AA%A8%E0%AB%83%E0%AA%A4%E0%AB%8D%E0%AA%AF,hi,https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%82%E0%A4%9A%E0%A4%BF%E0%A4%AA%E0%A5%82%E0%A4%A1%E0%A4%BC%E0%A5%80,kn,https://kn.wikipedia.org/wiki/%E0%B2%95%E0%B3%82%E0%B2%9A%E0%B2%BF%E0%B2%AA%E0%B3%82%E0%B2%A1%E0%B2%BF,ml,https://ml.wikipedia.org/wiki/%E0%B4%95%E0%B5%81%E0%B4%9A%E0%B5%8D%E0%B4%9A%E0%B4%BF%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%81%E0%B4%9F%E0%B4%BF,mr,https://mr.wikipedia.org/wiki/%E0%A4%95%E0%A5%81%E0%A4%9A%E0%A4%BF%E0%A4%AA%E0%A5%81%E0%A4%A1%E0%A5%80,or,https://or.wikipedia.org/wiki/%E0%AC%95%E0%AD%81%E0%AC%9A%E0%AC%BF%E0%AC%AA%E0%AD%81%E0%AC%A1%E0%AC%BC%E0%AC%BF,ta,https://ta.wikipedia.org/wiki/%E0%AE%95%E0%AF%81%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%9F%E0%AE%BF,te,https://te.wikipedia.org/wiki/%E0%B0%95%E0%B1%82%E0%B0%9A%E0%B0%BF%E0%B0%AA%E0%B1%82%E0%B0%A1%E0%B0%BF_%E0%B0%A8%E0%B1%83%E0%B0%A4%E0%B1%8D%E0%B0%AF%E0%B0%82
Culture,Classical Dance,Manipuri,https://en.wikipedia.org/wiki/Manipur,https://en.wikipedia.org/wiki/Manipur,https://en.wikipedia.org/wiki/Manipur_(princely_state),10,as,https://as.wikipedia.org/wiki/%E0%A6%AE%E0%A6%A3%E0%A6%BF%E0%A6%AA%E0%A7%81%E0%A7%B0,bn,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%A3%E0%A6%BF%E0%A6%AA%E0%A7%81%E0%A6%B0,gu,https://gu.wikipedia.org/wiki/%E0%AA%AE%E0%AA%A3%E0%AA%BF%E0%AA%AA%E0%AB%81%E0%AA%B0,hi,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%A3%E0%A4%BF%E0%A4%AA%E0%A5%81%E0%A4%B0,kn,https://kn.wikipedia.org/wiki/%E0%B2%AE%E0%B2%A3%E0%B2%BF%E0%B2%AA%E0%B3%81%E0%B2%B0,ml,https://ml.wikipedia.org/wiki/%E0%B4%AE%E0%B4%A3%E0%B4%BF%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%82%E0%B5%BC,mr,https://mr.wikipedia.org/wiki/%E0%A4%AE%E0%A4%A3%E0%A4%BF%E0%A4%AA%E0%A5%82%E0%A4%B0,or,https://or.wikipedia.org/wiki/%E0%AC%AE%E0%AC%A3%E0%AC%BF%E0%AC%AA%E0%AD%81%E0%AC%B0,ta,https://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%A3%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%82%E0%AE%B0%E0%AF%8D,te,https://te.wikipedia.org/wiki/%E0%B0%AE%E0%B0%A3%E0%B0%BF%E0%B0%AA%E0%B1%82%E0%B0%B0%E0%B1%8D
